1.	Munda languages | mounda, langues | Mundasprachen (Andere)	ISO639-2 Languages	Authority		mun
	Munda languages ; mounda, langues ; Mundasprachen (Andere)
2.	Fang | fang | Pangwe-Sprache	ISO639-2 Languages	Authority		fan
	Fang ; fang ; Pangwe-Sprache
3.	Kosraean | kosrae | Kosraeanisch	ISO639-2 Languages	Authority		kos
	Kosraean ; kosrae ; Kosraeanisch
4.	Tuvinian | touva | Tuwinisch	ISO639-2 Languages	Authority		tyv
	Tuvinian ; touva ; Tuwinisch
5.	Undetermined | indéterminée | Nicht zu entscheiden	ISO639-2 Languages	Authority		und
	Undetermined ; indéterminée ; Nicht zu entscheiden
6.	Cheyenne | cheyenne | Cheyenne-Sprache	ISO639-2 Languages	Authority		chy
	Cheyenne ; cheyenne ; Cheyenne-Sprache
7.	Czech | tchèque | Tschechisch	ISO639-2 Languages	Authority		cze
	Czech ; tchèque ; Tschechisch
8.	Kikuyu |  Gikuyu | kikuyu | Kikuyu-Sprache	ISO639-2 Languages	Authority		kik
	Kikuyu ; Gikuyu ; kikuyu ; Kikuyu-Sprache
9.	Tswana | tswana | Tswana-Sprache	ISO639-2 Languages	Authority		tsn
	Tswana ; tswana ; Tswana-Sprache
10.	Sango | sango | Sango-Sprache	ISO639-2 Languages	Authority		sag
	Sango ; sango ; Sango-Sprache
11.	Amharic | amharique | Amharisch	ISO639-2 Languages	Authority		amh
	Amharic ; amharique ; Amharisch
12.	Hittite | hittite | Hethitisch	ISO639-2 Languages	Authority		hit
	Hittite ; hittite ; Hethitisch
13.	Syriac | syriaque | Neuostaramäisch	ISO639-2 Languages	Authority		syr
	Syriac ; syriaque ; Neuostaramäisch
14.	Papiamento | papiamento | Papiamento	ISO639-2 Languages	Authority		pap
	Papiamento ; papiamento ; Papiamento
15.	Serbian | serbe | Serbisch	ISO639-2 Languages	Authority		srp
	Serbian ; serbe ; Serbisch
16.	Breton | breton | Bretonisch	ISO639-2 Languages	Authority		bre
	Breton ; breton ; Bretonisch
17.	Basa | basa | Basaa-Sprache	ISO639-2 Languages	Authority		bas
	Basa ; basa ; Basaa-Sprache
18.	Malay | malais | Malaiisch	ISO639-2 Languages	Authority		may
	Malay ; malais ; Malaiisch
19.	Arabic | arabe | Arabisch	ISO639-2 Languages	Authority		ara
	Arabic ; arabe ; Arabisch
20.	Blissymbols |  Blissymbolics |  Bliss | symboles Bliss |  Bliss | Bliss-Symbol	ISO639-2 Languages	Authority		zbl
	Blissymbols ; Blissymbolics ; Bliss ; symboles Bliss ; Bliss ; Bliss-Symbol
21.	Iban | iban | Iban-Sprache	ISO639-2 Languages	Authority		iba
	Iban ; iban ; Iban-Sprache
22.	Persian, Old (ca.600-400 B.C.) | perse, vieux (ca. 600-400 av. J.-C.) | Altpersisch	ISO639-2 Languages	Authority		peo
	Persian, Old (ca.600-400 B.C.) ; perse, vieux (ca. 600-400 av. J.-C.) ; Altpersisch
23.	Tamil | tamoul | Tamil	ISO639-2 Languages	Authority		tam
	Tamil ; tamoul ; Tamil
24.	Yoruba | yoruba | Yoruba-Sprache	ISO639-2 Languages	Authority		yor
	Yoruba ; yoruba ; Yoruba-Sprache
25.	Filipino |  Pilipino | filipino |  pilipino | Pilipino	ISO639-2 Languages	Authority		fil
	Filipino ; Pilipino ; filipino ; pilipino ; Pilipino
26.	Berber languages | berbères, langues | Berbersprachen (Andere)	ISO639-2 Languages	Authority		ber
	Berber languages ; berbères, langues ; Berbersprachen (Andere)
27.	Swiss German |  Alemannic |  Alsatian | suisse alémanique |  alémanique |  alsacien | Schweizerdeutsch	ISO639-2 Languages	Authority		gsw
	Swiss German ; Alemannic ; Alsatian ; suisse alémanique ; alémanique ; alsacien ; Schweizerdeutsch
28.	Nahuatl languages | nahuatl, langues | Nahuatl	ISO639-2 Languages	Authority		nah
	Nahuatl languages ; nahuatl, langues ; Nahuatl
29.	Somali | somali | Somali	ISO639-2 Languages	Authority		som
	Somali ; somali ; Somali
30.	Welsh | gallois | Kymrisch	ISO639-2 Languages	Authority		cym
	Welsh ; gallois ; Kymrisch
31.	Mohawk | mohawk | Mohawk-Sprache	ISO639-2 Languages	Authority		moh
	Mohawk ; mohawk ; Mohawk-Sprache
32.	Karachay-Balkar | karatchai balkar | Karatschaiisch-Balkarisch	ISO639-2 Languages	Authority		krc
	Karachay-Balkar ; karatchai balkar ; Karatschaiisch-Balkarisch
33.	South American Indian languages | sud-amérindiennes, langues | Indianersprachen, Südamerika (Andere)	ISO639-2 Languages	Authority		sai
	South American Indian languages ; sud-amérindiennes, langues ; Indianersprachen, Südamerika (Andere)
34.	Western Frisian | frison occidental | Friesisch	ISO639-2 Languages	Authority		fry
	Western Frisian ; frison occidental ; Friesisch
35.	Dutch |  Flemish | néerlandais |  flamand | Niederländisch	ISO639-2 Languages	Authority		dut
	Dutch ; Flemish ; néerlandais ; flamand ; Niederländisch
36.	Madurese | madourais | Maduresisch	ISO639-2 Languages	Authority		mad
	Madurese ; madourais ; Maduresisch
37.	Afrihili | afrihili | Afrihili	ISO639-2 Languages	Authority		afh
	Afrihili ; afrihili ; Afrihili
38.	Tamashek | tamacheq | Tamaeq	ISO639-2 Languages	Authority		tmh
	Tamashek ; tamacheq ; Tamaeq
39.	Telugu | télougou | Telugu-Sprache	ISO639-2 Languages	Authority		tel
	Telugu ; télougou ; Telugu-Sprache
40.	Serer | sérère | Serer-Sprache	ISO639-2 Languages	Authority		srr
	Serer ; sérère ; Serer-Sprache
41.	Hebrew | hébreu | Hebräisch	ISO639-2 Languages	Authority		heb
	Hebrew ; hébreu ; Hebräisch
42.	Official Aramaic (700-300 BCE) |  Imperial Aramaic (700-300 BCE) | araméen d'empire (700-300 BCE) | Aramäisch	ISO639-2 Languages	Authority		arc
	Official Aramaic (700-300 BCE) ; Imperial Aramaic (700-300 BCE) ; araméen d'empire (700-300 BCE) ; Aramäisch
